host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_365,number_of_reviews,availability_eoy,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month,n_amenities,n_verifications,property_type_clean,host_years,neighbourhood_cleansed_freq,room_type_Hotel room,room_type_Private room,room_type_Shared room,neighbourhood_group_cleansed_Eixample,neighbourhood_group_cleansed_Gràcia,neighbourhood_group_cleansed_Horta-Guinardó,neighbourhood_group_cleansed_Les Corts,neighbourhood_group_cleansed_Nou Barris,neighbourhood_group_cleansed_Sant Andreu,neighbourhood_group_cleansed_Sant Martí,neighbourhood_group_cleansed_Sants-Montjuïc,neighbourhood_group_cleansed_Sarrià-Sant Gervasi
0.0,100.0,100.0,1.0,1.0,1.0,41.39128,2.17357,3.0,1.0,1.0,1.0,294.0,1,365,9,309,565,70,255,74970.0,4.91,4.93,4.88,4.88,4.91,4.96,4.74,1,3,4.22,58,2,Entire rental unit,12.789041095890411,0.12447192168985059,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,100.0,0.0,1.0,1.0,41.38768,2.17428,4.0,1.0,2.0,3.0,184.0,3,26,11,19,438,19,255,46920.0,4.7,4.83,4.68,4.83,4.9,4.97,4.66,0,1,3.25,35,2,Entire rental unit,11.293150684931506,0.06409067490984029,0,0,0,0,0,0,0,0,0,0,0,0
0.0,100.0,100.0,0.0,1.0,1.0,41.39589,2.16008,4.0,2.0,2.0,3.0,157.0,1,365,1,262,72,15,0,0.0,4.93,4.95,5.0,4.95,5.0,5.0,4.77,1,2,0.71,33,3,Entire rental unit,12.449315068493151,0.12447192168985059,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,92.0,1.0,1.0,1.0,41.41166,2.12576,1.0,2.0,1.0,1.0,40.0,32,1125,0,46,134,0,0,0.0,4.23,4.58,4.64,4.56,4.49,3.97,4.39,1,3,0.99,27,2,Other,11.646575342465754,0.004997424008243174,0,1,0,0,0,0,0,0,0,0,0,1
0.0,100.0,92.0,1.0,1.0,1.0,41.41237,2.12652,1.0,1.0,1.0,1.0,29.0,32,1125,2,259,121,3,128,3712.0,4.19,4.52,4.74,4.61,4.41,4.03,4.36,1,3,0.9,31,2,Other,11.646575342465754,0.004997424008243174,0,1,0,0,0,0,0,0,0,0,0,1
0.0,100.0,100.0,0.0,1.0,1.0,41.39695,2.17151,4.0,1.0,3.0,4.0,213.0,3,1125,5,318,271,61,174,37062.0,4.52,4.68,4.68,4.79,4.84,4.75,4.46,0,40,2.02,40,2,Entire rental unit,14.657534246575343,0.12447192168985059,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,83.0,0.0,1.0,0.0,41.4068587,2.1788857,2.0,1.0,1.0,1.0,106.0,1,365,11,117,3,45,18,1908.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,1.67,9,2,Private room in rental unit,11.613698630136986,0.05677485832045338,0,1,0,1,0,0,0,0,0,0,0,0
1.0,100.0,71.0,1.0,1.0,1.0,41.40531,2.14917,1.0,2.0,1.0,1.0,36.0,31,1125,1,248,64,50,186,6696.0,4.77,4.86,4.59,4.95,4.92,4.87,4.71,0,1,0.5,27,2,Other,11.276712328767124,0.01396187532199897,0,1,0,0,0,0,0,0,0,0,0,1
1.0,100.0,40.0,1.0,1.0,1.0,41.39181,2.19253,1.0,2.0,1.0,1.0,31.0,31,88,0,145,60,10,62,1922.0,4.82,4.83,4.9,4.77,4.93,4.88,4.88,0,1,0.59,48,2,Other,13.213698630136987,0.00783101494075219,0,1,0,0,0,0,0,0,0,1,0,0
0.0,100.0,100.0,0.0,1.0,1.0,41.39203,2.17,6.0,1.0,2.0,3.0,344.0,2,180,7,187,182,68,255,87720.0,4.65,4.73,4.7,4.64,4.75,4.88,4.56,1,14,1.58,33,3,Entire rental unit,14.04109589041096,0.12447192168985059,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,93.0,1.0,1.0,1.0,41.38483,2.13261,4.0,1.0,3.0,3.0,150.0,1,1125,9,102,72,71,30,4500.0,4.49,4.68,4.73,4.81,4.79,4.63,4.59,0,33,0.55,35,3,Entire rental unit,13.01917808219178,0.013910355486862442,0,0,0,0,0,0,1,0,0,0,0,0
0.0,100.0,100.0,1.0,1.0,1.0,41.41545,2.145,5.0,1.0,3.0,5.0,230.0,3,1125,6,332,318,76,255,58650.0,4.89,4.94,4.9,4.95,4.94,4.65,4.75,0,1,2.39,46,2,Entire rental unit,11.315068493150685,0.004842864502833591,0,0,0,0,1,0,0,0,0,0,0,0
1.0,100.0,42.0,0.0,1.0,1.0,41.41746,2.19394,6.0,1.0,3.0,4.0,133.0,1,30,2,57,300,57,255,33915.0,4.7,4.8,4.68,4.8,4.85,4.74,4.72,0,1,2.27,35,2,Entire rental unit,12.367123287671232,0.0034003091190108192,0,0,0,0,0,0,0,0,0,1,0,0
0.0,100.0,96.0,1.0,1.0,1.0,41.40079,2.18061,5.0,1.0,3.0,4.0,170.0,2,365,2,221,544,50,255,43350.0,4.7,4.81,4.76,4.71,4.85,4.77,4.68,0,1,4.07,50,2,Entire condo,11.246575342465754,0.02581143740340031,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,96.0,1.0,1.0,1.0,41.40089,2.20629,5.0,1.0,2.0,3.0,217.0,3,29,2,250,424,74,252,54684.0,4.88,4.87,4.95,4.92,4.97,4.74,4.72,0,1,3.2,38,2,Entire rental unit,11.243835616438357,0.02514167954662545,0,0,0,0,0,0,0,0,0,1,0,0
0.0,100.0,98.0,1.0,1.0,1.0,41.39753520186559,2.1681458628689385,6.0,2.0,3.0,3.0,283.0,1,30,20,126,74,95,18,5094.0,4.65,4.58,4.68,4.89,4.92,4.82,4.47,1,23,0.57,31,3,Entire rental unit,15.515068493150684,0.12447192168985059,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,99.0,0.0,1.0,1.0,41.40157,2.18221,6.0,1.0,3.0,5.0,286.0,3,1125,1,188,29,7,6,1716.0,4.14,4.66,4.34,4.79,4.86,4.34,4.14,1,21,0.23,18,2,Entire rental unit,11.241095890410959,0.02581143740340031,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,100.0,1.0,1.0,1.0,41.39658,2.19273,4.0,1.0,2.0,3.0,199.0,2,1125,1,309,692,57,255,50745.0,4.61,4.73,4.75,4.81,4.72,4.43,4.53,1,2,5.16,43,2,Entire rental unit,11.238356164383562,0.009788768675940238,0,0,0,0,0,0,0,0,0,1,0,0
0.0,100.0,99.0,0.0,1.0,1.0,41.4016,2.18235,6.0,2.0,3.0,6.0,286.0,3,1125,14,271,58,90,6,1716.0,4.47,4.45,4.5,4.79,4.71,4.52,4.33,1,21,0.44,43,2,Entire rental unit,11.241095890410959,0.02581143740340031,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,99.0,0.0,1.0,1.0,41.4016,2.18235,6.0,2.0,3.0,6.0,308.0,3,1125,19,167,36,98,12,3696.0,4.08,4.25,3.97,4.56,4.58,4.44,4.08,1,21,0.29,43,2,Entire rental unit,11.241095890410959,0.02581143740340031,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,100.0,1.0,1.0,1.0,41.40644,2.17557,4.0,1.0,2.0,3.0,250.0,2,1125,1,229,896,35,255,63750.0,4.95,4.95,4.98,4.98,4.98,4.95,4.88,1,2,6.7,36,2,Other,11.235616438356164,0.05677485832045338,0,0,0,1,0,0,0,0,0,0,0,0
2.0,100.0,100.0,0.0,1.0,1.0,41.38246,2.17486,2.0,1.0,1.0,1.0,320.0,31,1125,23,358,4,101,0,0.0,4.25,4.25,4.5,5.0,4.75,5.0,4.75,0,2,0.03,23,2,Private room in rental unit,11.238356164383562,0.06455435342606904,0,1,0,0,0,0,0,0,0,0,0,0
1.0,100.0,88.0,1.0,1.0,1.0,41.3761,2.16522,5.0,1.0,3.0,4.0,120.0,3,90,3,150,497,27,255,30600.0,4.87,4.94,4.94,4.97,4.97,4.87,4.84,0,1,3.75,48,2,Entire rental unit,11.257534246575343,0.0527047913446677,0,0,0,1,0,0,0,0,0,0,0,0
0.0,97.0,97.0,1.0,1.0,1.0,41.40975,2.17946,4.0,1.0,3.0,3.0,162.0,3,1125,4,206,72,40,60,9720.0,4.79,4.88,4.9,4.61,4.8,4.62,4.64,0,15,0.66,30,2,Entire rental unit,12.473972602739726,0.016383307573415766,0,0,0,0,0,0,0,0,0,1,0,0
1.0,90.0,76.0,1.0,1.0,1.0,41.3801,2.16034,2.0,1.0,2.0,3.0,140.0,3,1125,5,305,289,50,255,35700.0,4.71,4.76,4.74,4.9,4.9,4.86,4.67,0,3,2.17,45,2,Entire condo,13.684931506849315,0.0527047913446677,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,99.0,0.0,1.0,1.0,41.38494,2.16554,8.0,2.0,4.0,5.0,340.0,2,330,12,73,254,73,255,86700.0,4.76,4.77,4.82,4.81,4.75,4.94,4.57,0,1,2.0,59,3,Entire rental unit,13.61917808219178,0.07825862957238537,0,0,0,0,0,0,0,0,0,0,0,0
2.0,100.0,90.0,1.0,1.0,1.0,41.39812,2.17524,4.0,1.0,2.0,3.0,387.0,4,8,25,39,208,39,200,77400.0,4.86,4.89,4.93,4.92,4.95,4.79,4.67,0,1,1.64,46,2,Entire rental unit,11.221917808219178,0.12447192168985059,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,100.0,1.0,1.0,1.0,41.38909,2.17514,6.0,2.0,2.0,5.0,176.0,3,60,11,319,233,62,132,23232.0,4.83,4.89,4.81,4.89,4.94,4.94,4.72,1,9,1.79,46,2,Entire rental unit,11.526027397260274,0.12447192168985059,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,100.0,0.0,1.0,1.0,41.38559809848827,2.1301223708428214,4.0,1.0,2.0,3.0,116.0,2,28,2,5,186,5,168,19488.0,4.22,4.34,4.39,4.52,4.56,4.65,4.14,1,1,1.4,18,2,Entire rental unit,11.216438356164383,0.013910355486862442,0,0,0,0,0,0,1,0,0,0,0,0
0.0,100.0,99.0,0.0,1.0,1.0,41.4068042,2.1838389,3.0,1.0,2.0,4.0,119.0,1,365,3,304,169,48,234,27846.0,4.6,4.77,4.79,4.73,4.55,4.61,4.55,1,1,1.26,16,2,Entire rental unit,11.802739726027397,0.016383307573415766,0,0,0,0,0,0,0,0,0,1,0,0
0.0,99.0,94.0,0.0,1.0,1.0,41.40289,2.17186,6.0,2.0,3.0,4.0,129.0,3,1125,2,299,320,42,132,17028.0,4.6,4.75,4.74,4.76,4.81,4.89,4.56,1,130,2.4,36,2,Entire rental unit,15.008219178082191,0.05677485832045338,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,99.0,1.0,1.0,1.0,41.38262,2.14582,4.0,2.0,1.0,2.0,189.0,3,200,7,326,348,70,198,37422.0,4.74,4.78,4.67,4.87,4.88,4.73,4.6,0,2,3.04,31,2,Other,11.202739726027398,0.04234930448222566,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,99.0,1.0,1.0,1.0,41.38328,2.16084,4.0,1.0,1.0,3.0,186.0,2,120,14,343,403,86,198,36828.0,4.84,4.9,4.82,4.86,4.9,4.93,4.71,0,2,3.52,34,2,Other,11.202739726027398,0.0527047913446677,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,97.0,0.0,1.0,1.0,41.3928,2.15464,4.0,2.0,2.0,3.0,274.0,2,1125,7,216,369,56,255,69870.0,4.83,4.88,4.89,4.87,4.88,4.9,4.79,0,1,2.77,27,2,Entire rental unit,12.419178082191781,0.05368366821226172,0,0,0,1,0,0,0,0,0,0,0,0
0.0,97.0,97.0,1.0,1.0,1.0,41.38453,2.1799,4.0,1.0,3.0,4.0,162.0,3,1125,1,154,257,22,210,34020.0,4.79,4.84,4.91,4.88,4.88,4.98,4.71,0,15,2.09,21,2,Entire rental unit,12.473972602739726,0.06409067490984029,0,0,0,0,0,0,0,0,0,0,0,0
0.0,100.0,98.0,1.0,1.0,1.0,41.37928,2.15184,4.0,2.0,2.0,3.0,250.0,1,365,1,1,153,1,255,63750.0,4.87,4.92,4.92,4.94,4.94,4.79,4.75,0,16,1.2,47,2,Entire rental unit,11.194520547945206,0.04234930448222566,0,0,0,1,0,0,0,0,0,0,0,0
1.0,80.0,79.0,0.0,1.0,1.0,41.37274,2.16252,4.0,1.0,3.0,3.0,140.0,4,30,8,112,343,49,255,35700.0,4.74,4.81,4.83,4.89,4.92,4.79,4.65,0,1,2.62,55,2,Entire condo,13.293150684931506,0.04404945904173107,0,0,0,0,0,0,0,0,0,0,1,0
0.0,83.0,28.0,0.0,1.0,1.0,41.37365,2.16701,6.0,1.0,2.0,5.0,173.0,3,330,24,359,6,102,0,0.0,3.67,3.67,3.83,4.17,4.17,4.5,3.67,0,413,0.05,39,2,Entire rental unit,14.005479452054795,0.04404945904173107,0,0,0,0,0,0,0,0,0,0,1,0
0.0,99.0,100.0,0.0,1.0,1.0,41.37929,2.17266,5.0,2.0,2.0,4.0,294.0,2,1124,10,324,438,76,255,74970.0,4.54,4.66,4.73,4.55,4.68,4.71,4.48,1,2,3.36,40,3,Entire serviced apartment,11.169863013698631,0.07825862957238537,0,0,0,0,0,0,0,0,0,0,0,0
0.0,99.0,100.0,0.0,1.0,1.0,41.37778,2.17266,6.0,2.0,2.0,4.0,324.0,2,1124,21,344,336,96,255,82620.0,4.62,4.79,4.68,4.51,4.68,4.79,4.56,1,2,2.6,40,3,Entire serviced apartment,11.169863013698631,0.07825862957238537,0,0,0,0,0,0,0,0,0,0,0,0
0.0,100.0,100.0,1.0,1.0,1.0,41.40361,2.21106,4.0,2.0,2.0,3.0,135.0,2,1125,2,254,350,40,255,34425.0,4.75,4.86,4.84,4.9,4.95,4.71,4.65,0,2,2.73,43,2,Entire rental unit,13.073972602739726,0.0080370942812983,0,0,0,0,0,0,0,0,0,1,0,0
0.0,100.0,97.0,1.0,1.0,1.0,41.37246,2.16491,2.0,1.0,1.0,1.0,175.0,4,7,1,289,615,54,255,44625.0,4.82,4.86,4.78,4.88,4.94,4.82,4.72,0,2,4.62,47,3,Entire rental unit,11.167123287671233,0.04404945904173107,0,0,0,0,0,0,0,0,0,0,1,0
1.0,100.0,93.0,1.0,1.0,1.0,41.39256,2.16983,6.0,2.0,3.0,4.0,239.0,2,29,5,234,636,72,255,60945.0,4.88,4.87,4.87,4.91,4.89,4.93,4.76,0,12,4.79,54,2,Entire rental unit,14.334246575342465,0.12447192168985059,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,86.0,1.0,1.0,1.0,41.38852,2.15481,4.0,1.0,2.0,3.0,175.0,3,1125,3,84,301,52,186,32550.0,4.6,4.77,4.66,4.76,4.79,4.83,4.57,0,43,2.37,38,2,Entire rental unit,14.01917808219178,0.05368366821226172,0,0,0,1,0,0,0,0,0,0,0,0
1.0,90.0,90.0,1.0,1.0,1.0,41.39659,2.19914,5.0,2.0,2.0,2.0,239.0,5,27,11,41,222,41,190,45410.0,4.86,4.84,4.9,4.93,4.96,4.65,4.52,1,1,1.67,48,2,Entire rental unit,11.95890410958904,0.02514167954662545,0,0,0,0,0,0,0,0,0,1,0,0
0.0,100.0,90.0,0.0,1.0,1.0,41.41884,2.18805,5.0,1.0,3.0,4.0,184.0,5,1125,0,44,262,44,255,46920.0,4.75,4.72,4.63,4.87,4.81,4.61,4.63,0,6,1.98,33,2,Entire rental unit,12.717808219178082,0.00401854714064915,0,0,0,0,0,0,0,0,1,0,0,0
1.0,81.0,71.0,0.0,1.0,1.0,41.40242,2.15462,4.0,1.0,1.0,2.0,126.0,2,31,7,55,124,55,252,31752.0,4.4,4.44,4.42,4.41,4.3,4.8,4.23,0,5,0.94,15,2,Entire rental unit,14.775342465753425,0.05852653271509531,0,0,0,0,1,0,0,0,0,0,0,0
0.0,100.0,100.0,1.0,1.0,1.0,41.39427,2.145,6.0,2.0,3.0,3.0,325.0,3,1125,25,175,232,103,162,52650.0,4.92,4.92,4.91,4.88,4.96,4.86,4.81,1,1,2.06,61,2,Entire rental unit,11.372602739726027,0.030396702730551263,0,0,0,0,0,0,0,0,0,0,0,1
0.0,100.0,100.0,1.0,1.0,1.0,41.37303,2.16195,2.0,1.0,1.0,1.0,141.0,1,45,5,228,533,69,240,33840.0,4.88,4.91,4.76,4.93,4.96,4.81,4.79,0,1,4.13,33,2,Entire rental unit,11.56986301369863,0.04404945904173107,0,0,0,0,0,0,0,0,0,0,1,0
0.0,100.0,98.0,0.0,1.0,1.0,41.38942,2.17708,6.0,1.0,2.0,2.0,70.0,31,730,27,362,1,105,0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0.01,7,2,Entire rental unit,12.252054794520548,0.06409067490984029,0,0,0,0,0,0,0,0,0,0,0,0
0.0,91.0,86.0,0.0,1.0,1.0,41.38392,2.1556,5.0,2.0,3.0,5.0,232.0,1,1125,11,342,156,85,78,18096.0,4.51,4.61,4.56,4.74,4.73,4.62,4.49,0,4,1.2,32,2,Entire rental unit,14.145205479452056,0.04234930448222566,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,98.0,1.0,1.0,1.0,41.38676,2.16414,2.0,1.0,1.0,1.0,274.0,3,30,5,304,185,66,204,55896.0,4.92,4.95,4.95,4.96,4.96,4.94,4.81,0,18,1.47,34,2,Entire serviced apartment,13.197260273972603,0.05368366821226172,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,98.0,1.0,1.0,1.0,41.38554,2.16438,2.0,1.0,1.0,1.0,320.0,3,30,9,335,141,82,126,40320.0,4.96,4.97,4.99,4.98,4.99,4.95,4.81,0,18,1.08,36,2,Entire serviced apartment,13.197260273972603,0.07825862957238537,0,0,0,0,0,0,0,0,0,0,0,0
0.0,100.0,98.0,1.0,1.0,1.0,41.38625,2.16516,4.0,1.0,2.0,3.0,328.0,3,30,3,311,166,64,138,45264.0,4.92,4.93,4.96,4.96,4.94,4.93,4.77,0,18,1.34,36,2,Entire serviced apartment,13.197260273972603,0.12447192168985059,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,98.0,1.0,1.0,1.0,41.3873,2.16419,2.0,1.0,1.0,1.0,274.0,3,30,7,281,157,35,132,36168.0,4.92,4.94,4.9,4.95,4.97,4.93,4.8,0,18,1.21,34,2,Entire serviced apartment,13.197260273972603,0.05368366821226172,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,98.0,1.0,1.0,1.0,41.3851,2.16436,2.0,1.0,1.0,1.0,272.0,3,30,9,334,93,77,84,22848.0,4.92,4.96,4.99,4.96,4.99,4.98,4.91,0,18,0.74,36,2,Entire serviced apartment,13.197260273972603,0.07825862957238537,0,0,0,0,0,0,0,0,0,0,0,0
0.0,100.0,98.0,1.0,1.0,1.0,41.38588,2.16642,4.0,2.0,2.0,3.0,347.0,3,30,2,290,139,50,210,72870.0,4.96,4.98,4.97,4.99,4.98,4.97,4.91,1,18,1.09,35,2,Entire serviced apartment,13.197260273972603,0.12447192168985059,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,99.0,0.0,1.0,1.0,41.3888,2.15898,8.0,2.0,3.0,4.0,401.0,4,1125,15,270,94,90,40,16040.0,4.24,4.4,4.29,4.75,4.71,4.71,4.28,1,21,0.73,43,2,Entire rental unit,11.241095890410959,0.05368366821226172,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,98.0,1.0,1.0,1.0,41.38703,2.16449,4.0,1.0,2.0,3.0,322.0,3,30,1,290,73,52,138,44436.0,4.93,4.97,4.96,4.97,4.97,4.89,4.81,0,18,0.59,36,2,Entire serviced apartment,13.197260273972603,0.05368366821226172,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,97.0,0.0,1.0,1.0,41.38264,2.14988,5.0,1.0,2.0,3.0,197.0,4,300,3,290,51,43,80,15760.0,4.71,4.8,4.78,4.9,4.94,4.65,4.59,0,1,0.39,27,3,Entire rental unit,12.427397260273972,0.04234930448222566,0,0,0,1,0,0,0,0,0,0,0,0
1.0,100.0,99.0,0.0,1.0,1.0,41.37816,2.16029,4.0,1.0,2.0,3.0,150.0,3,1125,5,290,203,58,240,36000.0,4.74,4.8,4.61,4.87,4.89,4.88,4.62,0,1,1.68,27,2,Entire rental unit,12.36986301369863,0.0527047913446677,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,100.0,1.0,1.0,1.0,41.41179,2.17437,4.0,1.0,1.0,2.0,129.0,7,30,1,279,143,51,255,32895.0,4.87,4.89,4.88,4.9,4.94,4.89,4.76,0,1,1.15,40,2,Entire rental unit,16.14246575342466,0.007470376094796497,0,0,0,0,0,1,0,0,0,0,0,0
0.0,100.0,100.0,0.0,1.0,1.0,41.39338,2.1312,3.0,2.0,2.0,2.0,139.0,1,1125,7,233,172,10,162,22518.0,4.35,4.53,4.56,4.75,4.74,4.51,4.26,0,13,1.32,38,2,Entire rental unit,12.638356164383561,0.002679031427099433,0,0,0,0,0,0,0,0,0,0,0,1
0.0,97.0,100.0,0.0,1.0,1.0,41.39744,2.15716,6.0,2.0,2.0,4.0,163.0,1,365,3,176,185,34,84,13692.0,4.63,4.71,4.67,4.75,4.79,4.94,4.51,1,27,1.62,29,2,Entire rental unit,13.687671232876712,0.05852653271509531,0,0,0,0,1,0,0,0,0,0,0,0
1.0,100.0,99.0,1.0,1.0,1.0,41.37606,2.12523,2.0,2.0,1.0,1.0,73.0,2,90,2,92,549,26,255,18615.0,4.63,4.76,4.62,4.79,4.8,4.7,4.62,0,1,4.21,19,2,Entire rental unit,11.273972602739725,0.01056156620298815,0,0,0,0,0,0,0,0,0,0,1,0
0.0,97.0,100.0,0.0,1.0,1.0,41.39744,2.15716,6.0,1.0,2.0,4.0,164.0,1,365,2,189,170,45,102,16728.0,4.72,4.77,4.83,4.85,4.9,4.9,4.63,1,27,1.33,29,2,Entire rental unit,13.687671232876712,0.05852653271509531,0,0,0,0,1,0,0,0,0,0,0,0
0.0,100.0,99.0,1.0,1.0,1.0,41.3929,2.18628,2.0,2.0,1.0,1.0,229.0,3,320,7,335,96,79,162,37098.0,4.82,4.91,4.92,4.95,4.94,4.92,4.73,1,6,0.74,42,3,Entire rental unit,13.265753424657534,0.009788768675940238,0,0,0,0,0,0,0,0,0,1,0,0
0.0,90.0,87.0,0.0,1.0,1.0,41.3723,2.16441,5.0,1.0,2.0,2.0,125.0,3,1125,3,57,175,57,48,6000.0,4.38,4.27,4.37,4.52,4.61,4.67,4.2,0,2,1.37,25,2,Entire rental unit,11.772602739726027,0.04404945904173107,0,0,0,0,0,0,0,0,0,0,1,0
0.0,100.0,96.0,1.0,1.0,1.0,41.39627,2.16144,5.0,2.0,3.0,4.0,391.0,1,1125,14,191,47,68,18,7038.0,4.91,4.98,4.98,4.98,4.98,4.94,4.89,0,5,0.36,30,3,Entire serviced apartment,11.098630136986301,0.12447192168985059,0,0,0,1,0,0,0,0,0,0,0,0
0.0,99.0,89.0,0.0,1.0,1.0,41.39532,2.16708,4.0,2.0,2.0,3.0,315.0,1,90,8,334,321,77,240,75600.0,4.77,4.82,4.74,4.84,4.87,4.91,4.59,1,29,2.57,38,3,Entire serviced apartment,12.747945205479452,0.12447192168985059,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,100.0,0.0,1.0,1.0,41.39710235595703,2.205636978149414,4.0,1.0,2.0,3.0,177.0,1,365,5,319,490,66,255,45135.0,4.82,4.85,4.86,4.9,4.95,4.79,4.7,1,84,3.74,46,2,Entire rental unit,13.208219178082192,0.02514167954662545,0,0,0,0,0,0,0,0,0,1,0,0
0.0,100.0,98.0,1.0,1.0,1.0,41.38628,2.1652,4.0,2.0,2.0,2.0,409.0,3,30,3,11,115,11,114,46626.0,4.97,4.93,4.91,4.97,5.0,4.96,4.75,1,18,0.91,40,2,Entire serviced apartment,13.197260273972603,0.12447192168985059,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,100.0,1.0,1.0,1.0,41.37894,2.13208,6.0,1.0,3.0,5.0,138.0,24,180,7,327,449,70,255,35190.0,4.92,4.95,4.88,4.92,4.98,4.86,4.84,1,1,3.42,41,2,Entire rental unit,11.189041095890412,0.018238021638330756,0,0,0,0,0,0,0,0,0,0,1,0
2.0,93.0,61.0,0.0,1.0,1.0,41.39441,2.18793,3.0,1.0,1.0,2.0,149.0,4,1125,7,240,264,79,168,25032.0,4.52,4.65,4.6,4.62,4.64,4.78,4.4,0,12,2.08,25,2,Entire condo,12.780821917808218,0.009788768675940238,0,0,0,0,0,0,0,0,0,1,0,0
0.0,100.0,100.0,0.0,1.0,1.0,41.41079532159221,2.175135032284706,5.0,1.0,3.0,3.0,184.0,3,1125,13,338,139,81,162,29808.0,4.46,4.5,4.34,4.82,4.88,4.83,4.39,0,40,1.12,38,2,Entire rental unit,14.657534246575343,0.05677485832045338,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,100.0,1.0,1.0,1.0,41.37271881103516,2.170639991760254,4.0,1.0,2.0,3.0,186.0,4,60,4,190,193,54,248,46128.0,4.77,4.84,4.84,4.88,4.96,4.81,4.69,0,1,2.02,42,2,Entire rental unit,11.054794520547945,0.04404945904173107,0,0,0,0,0,0,0,0,0,0,1,0
0.0,98.0,98.0,0.0,1.0,1.0,41.3882,2.16801,4.0,1.0,2.0,2.0,203.0,1,30,5,70,273,69,78,15834.0,4.68,4.77,4.65,4.85,4.85,4.98,4.63,1,7,2.09,17,3,Entire rental unit,13.252054794520548,0.12447192168985059,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,97.0,0.0,1.0,1.0,41.381283,2.174989,6.0,2.0,4.0,6.0,105.0,32,1125,0,177,11,10,255,26775.0,4.09,4.36,3.82,4.45,4.55,4.45,3.91,0,6,0.22,37,2,Entire rental unit,11.912328767123288,0.06455435342606904,0,0,0,0,0,0,0,0,0,0,0,0
0.0,100.0,100.0,1.0,1.0,1.0,41.39519,2.17046,5.0,2.0,2.0,4.0,177.0,3,60,7,328,293,78,252,44604.0,4.8,4.84,4.84,4.9,4.95,4.95,4.68,1,9,2.29,48,2,Entire rental unit,11.526027397260274,0.12447192168985059,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,100.0,1.0,1.0,1.0,41.38992,2.19549,5.0,2.0,2.0,2.0,283.0,3,1125,13,239,335,83,255,72165.0,4.88,4.89,4.87,4.91,4.91,4.88,4.74,0,4,2.66,44,2,Entire rental unit,13.575342465753424,0.00783101494075219,0,0,0,0,0,0,0,0,0,1,0,0
0.0,100.0,99.0,0.0,1.0,1.0,41.38549,2.16109,7.0,2.0,3.0,5.0,401.0,3,1125,19,278,53,97,18,7218.0,4.36,4.62,4.6,4.72,4.74,4.64,4.38,1,21,0.42,40,2,Entire rental unit,11.241095890410959,0.05368366821226172,0,0,0,1,0,0,0,0,0,0,0,0
1.0,80.0,53.0,0.0,1.0,1.0,41.37167,2.1638,2.0,1.0,1.0,1.0,18.0,32,730,0,203,40,62,64,1152.0,4.55,4.83,4.13,4.93,4.8,4.93,4.65,0,1,0.36,12,2,Other,12.191780821917808,0.04404945904173107,0,1,0,0,0,0,0,0,0,0,1,0
0.0,100.0,100.0,1.0,1.0,1.0,41.39809,2.19221,4.0,1.0,2.0,3.0,209.0,2,1125,4,306,690,55,255,53295.0,4.67,4.75,4.79,4.86,4.77,4.53,4.57,1,2,5.35,42,2,Entire rental unit,11.238356164383562,0.009788768675940238,0,0,0,0,0,0,0,0,0,1,0,0
